iter	RMSE
240	0.0563250978
241	0.05632414262
242	0.05632268471
243	0.05632132995
244	0.05632002037
245	0.05631839222
246	0.05631641202
247	0.05631523641
248	0.05631375828
249	0.05631263042
250	0.05631154482
251	0.05630928778
252	0.0563083163
253	0.05630701245
254	0.05630474354
255	0.05630371555
256	0.05630196112
257	0.05630070675
258	0.0562990498
259	0.05629703947
260	0.05629562561
261	0.0562939813
262	0.05629222795
263	0.05628950249
264	0.0562885118
265	0.05628749254
266	0.05628624608
267	0.05628528255
268	0.0562841099
269	0.05628252824
270	0.05628166418
271	0.05628059653
272	0.05627896658
273	0.05627799752
274	0.05627656007
275	0.05627486205
276	0.05627317013
277	0.05627144595
278	0.05626971824
279	0.05626804047
280	0.05626683769
281	0.05626576363
282	0.05626443765
283	0.05626327503
284	0.05626217444
285	0.05626115997
286	0.05625956716
287	0.05625810274
288	0.05625675234
289	0.05625539698
290	0.05625420116
291	0.05625304483
292	0.05625159651
293	0.0562504964
294	0.05624788409
295	0.05624777613
296	0.05624685017
297	0.05624564578
298	0.05624478464
299	0.05624386383
300	0.05624185983
301	0.056240143
302	0.05623927943
303	0.05623854839
304	0.0562373018
305	0.0562359861
306	0.05623447853
307	0.05623357204
308	0.05623199633
309	0.05623068497
310	0.05622922939
311	0.0562282682
312	0.05622682984
313	0.05622535035
314	0.05622454072
315	0.05622351765
316	0.05622223732
317	0.05622085689
318	0.05621984089
319	0.05621792115
320	0.05621688056
321	0.05621610987
322	0.05621509177
323	0.05621432872
324	0.05621337837
325	0.05621225865
326	0.05621149749
327	0.05621012431
328	0.05620871049
329	0.0562076661
330	0.0562056937
331	0.05620525991
332	0.0562043056
333	0.05620321383
334	0.05620213082
335	0.05620062508
336	0.05619858035
337	0.05619812893
338	0.05619695421
339	0.05619573466
340	0.05619489821
341	0.0561939188
342	0.05619354097
343	0.05619265
344	0.05619132924
345	0.05619057109
346	0.0561892398
347	0.05618742563
348	0.0561860841
349	0.0561850491
350	0.05618363011
351	0.05618295701
352	0.05618200971
353	0.05618088776
354	0.05617965301
355	0.05617809491
356	0.05617702268
357	0.05617504873
358	0.05617421912
359	0.05617316697
360	0.05617210775
361	0.05617114092
362	0.05617034375
363	0.05616922622
364	0.05616809381
365	0.05616741133
366	0.05616662648
367	0.05616571395
368	0.05616485137
369	0.05616393734
370	0.0561630573
371	0.05616096991
372	0.0561594988
373	0.05615893231
374	0.05615826344
375	0.05615751154
376	0.05615587933
377	0.0561551385
378	0.05615445508
379	0.05615377133
380	0.05615287511
381	0.0561515402
382	0.05614996571
383	0.05614912965
384	0.05614801098
385	0.05614687597
386	0.05614551048
387	0.05614477595
388	0.05614406855
389	0.05614246476
390	0.05614107546
391	0.05613964667
392	0.05613795372
393	0.05613697533
394	0.05613592368
395	0.05613449907
396	0.05613345152
397	0.05613212646
398	0.05613058032
399	0.05612942004
400	0.05612859586
401	0.05612732403
402	0.05612620302
403	0.05612416471
404	0.05612318734
405	0.05612266953
406	0.05612145274
407	0.0561205053
408	0.05611947366
409	0.05611857315
410	0.05611796009
411	0.0561172339
412	0.05611625942
413	0.05611474064
414	0.05611364578
415	0.05611241881
416	0.05611129139
417	0.05610998452
418	0.05610919088
419	0.05610822188
420	0.05610730923
421	0.05610613872
422	0.0561054325
423	0.05610437142
424	0.05610236559
425	0.05610102479
426	0.05609891423
427	0.056097974
428	0.05609676369
429	0.05609552079
430	0.05609425736
431	0.05609328918
432	0.05609192874
433	0.05609099963
434	0.05609018431
435	0.05608925054
436	0.05608845131
437	0.05608751548
438	0.05608628169
439	0.05608464276
440	0.05608394452
441	0.05608334319
442	0.05608238794
443	0.05608139873
444	0.0560804702
445	0.05607857791
446	0.05607751908
447	0.05607683269
448	0.05607581966
449	0.05607325192
450	0.05607237834
451	0.05607112999
452	0.05607043389
453	0.05606973554
454	0.05606867008
455	0.0560671548
456	0.05606648386
457	0.05606465356
458	0.05606356482
459	0.05606182055
460	0.05606114575
461	0.05605914193
462	0.05605819874
463	0.05605697716
464	0.05605607735
465	0.05605469049
466	0.05605344782
467	0.05605254504
468	0.05605145779
469	0.05605002223
470	0.05604925595
471	0.05604863946
472	0.05604792524
473	0.056047345
474	0.05604658945
475	0.05604567091
476	0.05604478655
477	0.0560439048
478	0.05604330264
479	0.05604250352
480	0.05604148452
481	0.05604079143
482	0.05604007478
483	0.05603914193
484	0.05603807948
485	0.05603732642
486	0.05603670925
487	0.05603512418
488	0.05603417501
489	0.05603305545
490	0.05603171384
491	0.05603054235
492	0.05602989379
493	0.05602873118
494	0.05602812964
495	0.05602706591
496	0.05602618432
497	0.05602528841
498	0.05602418693
499	0.0560235748
500	0.05602294861
501	0.05602141342
502	0.05602058725
503	0.05601990311
504	0.05601854312
505	0.05601741386
506	0.05601648841
507	0.05601551025
508	0.0560145937
509	0.05601352594
510	0.05601193537
511	0.05601079108
512	0.05600951272
513	0.05600862937
514	0.05600807331
515	0.05600713868
516	0.0560053481
517	0.05600387184
518	0.05600317118
519	0.05600197166
520	0.05600107239
521	0.05599964624
522	0.05599860551
523	0.05599758693
524	0.05599598941
525	0.05599503415
526	0.05599432519
527	0.05599334798
528	0.05599212333
529	0.05599142399
530	0.05599051343
531	0.05598989372
532	0.05598883407
533	0.05598799539
534	0.05598732346
535	0.05598617275
536	0.05598559421
537	0.05598517142
538	0.055984299
539	0.05598355998
540	0.05598279296
541	0.05598048763
542	0.05597948391
543	0.05597887131
544	0.05597840328
545	0.05597755155
546	0.05597664478
547	0.05597536579
548	0.05597412973
549	0.05597341203
550	0.055972296
551	0.0559713751
552	0.05597035957
553	0.05596982378
554	0.05596900822
555	0.05596838862
556	0.05596750422
557	0.05596654331
558	0.05596440892
559	0.05596353043
560	0.05596258092
561	0.05596174187
562	0.05596098402
563	0.05596032305
564	0.05595933373
565	0.05595856902
566	0.05595790535
567	0.05595728469
568	0.05595637352
569	0.05595511088
570	0.05595427701
571	0.0559522638
572	0.05595185307
573	0.05595095754
574	0.05595000074
575	0.05594908554
576	0.05594842892
577	0.05594724865
578	0.05594659214
579	0.05594574243
580	0.05594533356
581	0.05594449039
582	0.05594357578
583	0.0559427794
584	0.05594177479
585	0.05594111012
586	0.05594023383
587	0.05593927704
588	0.05593795977
589	0.05593726715
590	0.05593578345
591	0.05593438503
592	0.05593359474
593	0.05593292158
594	0.0559320002
595	0.05593098558
596	0.05593026304
597	0.05592887946
598	0.05592825537
599	0.05592745224
600	0.0559272169
601	0.05592641446
602	0.05592555211
603	0.05592487501
604	0.05592403798
605	0.05592338111
606	0.05592277972
607	0.0559219628
608	0.0559211789
609	0.05592057057
610	0.05591979087
611	0.05591938011
612	0.0559187373
613	0.05591797447
614	0.05591688313
615	0.05591628766
616	0.0559150749
617	0.05591407108
618	0.05591336831
619	0.05591286095
620	0.05591223097
621	0.05591095049
622	0.05591023288
623	0.0559088799
624	0.05590822325
625	0.05590765099
626	0.05590685856
627	0.05590582907
628	0.055904494
629	0.05590320852
630	0.05590260893
631	0.05590165127
632	0.05589990422
633	0.05589878719
634	0.05589823167
635	0.05589731529
636	0.05589671706
637	0.05589594397
638	0.05589503753
639	0.05589369328
640	0.05589313642
641	0.05589246484
642	0.05589159728
643	0.05589105998
644	0.05589024064
645	0.05588967065
646	0.05588875025
647	0.05588826371
648	0.05588730172
649	0.05588647298
650	0.05588556144
651	0.05588505987
652	0.05588431232
653	0.05588340358
654	0.05588254405
655	0.05588172303
656	0.05588118789
657	0.05588033806
658	0.05587973638
659	0.05587864101
660	0.05587775808
661	0.05587718246
662	0.05587668222
663	0.05587599387
664	0.05587522542
665	0.05587451473
666	0.05587336071
667	0.05587267649
668	0.0558721531
669	0.05587137551
670	0.05587083219
671	0.05587039421
672	0.05586956057
673	0.05586880625
674	0.05586786739
675	0.05586696457
676	0.05586619128
677	0.05586552184
678	0.05586465341
679	0.05586416442
680	0.05586305628
681	0.05586230453
682	0.05586160258
683	0.05586106048
684	0.05586061771
685	0.05585983974
686	0.05585934785
687	0.05585877828
688	0.05585844639
689	0.05585804382
690	0.05585778574
691	0.05585723236
692	0.05585631901
693	0.05585574622
694	0.05585513186
695	0.05585413361
696	0.0558536757
697	0.05585303751
698	0.05585220239
699	0.05585111731
700	0.05584958809
701	0.05584877958
702	0.05584799615
703	0.05584727925
704	0.05584660215
705	0.05584583125
706	0.05584423558
707	0.05584355437
708	0.05584253836
709	0.05584157093
710	0.05584070115
711	0.05583994616
712	0.05583927907
713	0.05583862164
714	0.05583795669
715	0.05583682165
716	0.05583592047
717	0.05583490757
718	0.05583445266
719	0.05583357152
720	0.05583217339
721	0.05583133122
722	0.05583051518
723	0.05582963712
724	0.05582880194
725	0.05582831292
726	0.05582754308
727	0.05582701747
728	0.05582655853
729	0.05582603331
730	0.05582544887
731	0.05582438259
732	0.05582359352
733	0.05582281842
734	0.05582197034
735	0.05582148149
736	0.05582062166
737	0.05581956743
738	0.05581904984
739	0.05581839304
740	0.05581782987
741	0.05581712902
742	0.05581680117
743	0.05581584191
744	0.05581485599
745	0.05581432926
746	0.05581370035
747	0.05581288221
748	0.05581171434
749	0.05581063473
750	0.05580966667
751	0.05580870021
752	0.05580806432
753	0.05580712622
754	0.05580661301
755	0.05580586919
756	0.05580521116
757	0.0558044107
758	0.05580366072
759	0.05580311458
760	0.05580226968
761	0.05580183609
762	0.05580136437
763	0.05580066801
764	0.05579975443
765	0.05579890021
766	0.05579809982
767	0.05579765268
768	0.05579687226
769	0.05579657244
770	0.05579547566
771	0.05579486547
772	0.05579415153
773	0.05579341785
774	0.05579264626
775	0.05579185008
776	0.05579116374
777	0.05579005374
778	0.0557896227
779	0.05578849912
780	0.05578795538
781	0.05578713945
782	0.05578638247
783	0.05578577067
784	0.05578503694
785	0.05578450885
786	0.05578386001
787	0.05578328038
788	0.05578250854
789	0.0557818102
790	0.0557808163
791	0.05578042478
792	0.05577990293
793	0.05577918107
794	0.05577876991
795	0.0557779864
796	0.05577772183
797	0.05577710884
798	0.05577621366
799	0.05577597437
800	0.0557754433
801	0.05577453661
802	0.05577376068
803	0.05577270803
804	0.05577185641
805	0.05577102018
806	0.05577081281
807	0.05577039095
808	0.05576925316
809	0.05576826686
810	0.05576761064
811	0.05576667079
812	0.05576619134
813	0.05576546754
814	0.05576512821
815	0.05576455768
816	0.05576415833
817	0.05576372134
818	0.05576312055
819	0.0557622691
820	0.05576170013
821	0.05576096237
822	0.05576005343
823	0.05575954764
824	0.05575885138
825	0.05575815643
826	0.05575722459
827	0.05575646344
828	0.0557559663
829	0.0557549005
830	0.05575430804
831	0.05575338969
832	0.05575289155
833	0.05575231336
834	0.05575187137
835	0.05575101922
836	0.05575040271
837	0.05574983083
838	0.05574928485
839	0.0557482909
840	0.05574767238
841	0.05574637831
842	0.05574595841
843	0.05574523014
844	0.05574468979
845	0.05574424004
846	0.05574351576
847	0.05574296206
848	0.05574249817
849	0.0557416775
850	0.05574070243
851	0.05573974536
852	0.05573920427
853	0.05573830467
854	0.05573747464
855	0.05573719372
856	0.05573626551
857	0.05573547773
858	0.05573468116
859	0.05573365161
860	0.0557325314
861	0.0557318768
862	0.05573106099
863	0.05573068689
864	0.05572992464
865	0.05572915385
866	0.05572856025
867	0.05572795762
868	0.05572718029
869	0.05572621704
870	0.05572565582
871	0.05572483385
872	0.05572406051
873	0.05572327828
874	0.05572278585
875	0.0557217704
876	0.05572107353
877	0.05572039029
878	0.05571952002
879	0.0557190452
880	0.05571821118
881	0.05571783568
882	0.05571714562
883	0.05571652585
884	0.05571603874
885	0.05571528642
886	0.05571480078
887	0.05571430924
888	0.0557134991
889	0.05571297947
890	0.05571205439
891	0.05571134258
892	0.05571069812
893	0.05571023581
894	0.05570957217
895	0.05570888226
896	0.05570826444
897	0.05570785977
898	0.05570688366
899	0.0557056354
900	0.0557050797
901	0.05570454703
902	0.05570351866
903	0.05570268154
904	0.05570189925
905	0.05570153566
906	0.05570103666
907	0.055700228
908	0.05569910453
909	0.05569843596
910	0.0556976551
911	0.05569696394
912	0.05569638804
913	0.05569566535
914	0.0556952671
915	0.05569465064
916	0.0556938162
917	0.05569309914
918	0.05569280954
919	0.05569227299
920	0.05569177606
921	0.05569103076
922	0.05569028974
923	0.05568985286
924	0.05568935748
925	0.0556887989
926	0.05568789057
927	0.05568739933
928	0.05568648847
929	0.05568569561
930	0.05568476957
931	0.05568430638
932	0.05568376337
933	0.0556830808
934	0.055682265
935	0.05568174162
936	0.05568108392
937	0.05568049396
938	0.05567957716
939	0.05567911307
940	0.05567874169
941	0.05567794145
942	0.05567748742
943	0.05567681239
944	0.05567633538
945	0.05567589466
946	0.05567535614
947	0.05567487666
948	0.05567444556
949	0.05567385638
950	0.05567308065
951	0.05567254623
952	0.05567192445
953	0.05567119928
954	0.05567044322
955	0.05566969421
956	0.05566906659
957	0.05566862075
958	0.05566749826
959	0.05566712129
960	0.05566658797
961	0.05566619877
962	0.05566540752
963	0.05566471561
964	0.05566411404
965	0.05566349221
966	0.05566290513
967	0.05566229802
968	0.05566200824
969	0.05566143467
970	0.05566024379
971	0.05565943219
972	0.05565829763
973	0.05565773047
974	0.05565718369
975	0.05565668096
976	0.05565619732
977	0.05565541194
978	0.05565484502
979	0.05565422814
980	0.05565349625
981	0.05565289281
982	0.05565230606
983	0.05565178059
984	0.05565080515
985	0.05565011696
986	0.05564961368
987	0.05564902099
988	0.05564828244
989	0.05564781942
990	0.05564740327
991	0.0556474026
992	0.05564662725
993	0.05564592609
994	0.05564542321
995	0.05564487504
996	0.05564458363
997	0.05564402289
998	0.05564363571
999	0.05564304459
1000	0.05564243151
1001	0.05564172254
1002	0.05564123176
1003	0.05564077476
1004	0.05563998505
1005	0.0556392804
1006	0.05563879761
1007	0.05563812922
1008	0.05563773818
1009	0.05563693913
1010	0.05563643779
1011	0.05563578191
1012	0.05563486994
1013	0.05563445129
1014	0.05563417061
1015	0.05563340632
1016	0.05563275353
1017	0.05563207584
1018	0.05563155645
1019	0.0556309531
1020	0.05563043347
1021	0.05562988381
1022	0.05562963457
1023	0.05562896681
1024	0.05562812224
1025	0.05562788711
1026	0.05562714617
1027	0.05562643548
1028	0.05562612837
1029	0.05562576937
1030	0.05562509624
1031	0.05562466067
1032	0.05562408714
1033	0.05562335215
1034	0.05562258435
1035	0.05562204315
1036	0.05562114345
1037	0.05562018363
1038	0.05561906816
1039	0.05561819032
1040	0.05561770202
1041	0.05561690548
1042	0.05561640359
1043	0.05561591314
1044	0.05561526804
1045	0.05561486266
1046	0.05561383187
1047	0.05561319295
1048	0.05561239076
1049	0.05561168674
1050	0.0556110731
1051	0.05561036982
1052	0.05560970345
1053	0.05560905381
1054	0.0556090534
1055	0.05560839309
1056	0.05560802381
1057	0.055607325
1058	0.05560692403
1059	0.05560616182
1060	0.05560570577
1061	0.05560467214
1062	0.05560419907
1063	0.05560391428
1064	0.05560348556
1065	0.05560325172
1066	0.055602633
1067	0.05560200489
1068	0.05560142478
1069	0.05560110949
1070	0.05560036633
1071	0.05559956712
1072	0.0555988411
1073	0.05559819416
1074	0.05559819381
1075	0.05559819339
1076	0.05559765627
1077	0.05559675009
1078	0.05559609437
1079	0.05559515751
1080	0.05559469567
1081	0.05559419728
1082	0.05559359987
1083	0.05559273281
1084	0.05559218178
1085	0.05559172581
1086	0.05559120507
1087	0.05559077133
1088	0.05559015104
1089	0.05558951401
1090	0.05558873009
1091	0.05558785085
1092	0.05558744192
1093	0.05558700792
1094	0.05558611048
1095	0.05558554752
1096	0.05558503738
1097	0.05558439051
1098	0.05558439012
1099	0.05558399107
1100	0.05558368934
1101	0.05558315728
1102	0.0555825556
1103	0.05558180311
1104	0.0555813549
1105	0.05558064621
1106	0.0555800853
1107	0.05557962396
1108	0.05557920434
1109	0.05557870569
1110	0.05557785974
1111	0.0555767356
1112	0.05557638026
1113	0.05557565562
1114	0.05557535298
1115	0.05557462435
1116	0.05557414265
1117	0.05557361832
1118	0.05557328262
1119	0.05557250679
1120	0.05557215898
1121	0.05557118648
1122	0.0555705992
1123	0.05557040765
1124	0.05556990363
1125	0.05556915109
1126	0.05556830056
1127	0.05556807174
1128	0.05556743089
1129	0.05556665192
1130	0.05556623805
1131	0.05556594468
1132	0.05556526188
1133	0.05556424975
1134	0.05556372511
1135	0.05556325809
1136	0.05556255814
1137	0.05556228666
1138	0.05556181149
1139	0.05556102095
1140	0.05556048029
1141	0.05555985562
1142	0.05555894202
1143	0.05555828243
1144	0.05555755783
1145	0.05555671088
1146	0.05555585151
1147	0.05555532376
1148	0.05555494572
1149	0.0555540431
1150	0.05555341034
1151	0.05555286966
1152	0.05555239381
1153	0.05555173553
1154	0.05555134423
1155	0.05555055608
1156	0.05555004357
1157	0.05554932722
1158	0.05554829683
1159	0.05554794528
1160	0.05554722388
1161	0.05554632764
1162	0.05554592799
1163	0.0555452077
1164	0.05554473207
1165	0.05554415508
1166	0.05554361666
1167	0.05554272117
1168	0.05554182284
1169	0.05554090536
1170	0.05554026543
1171	0.05553981953
1172	0.05553948297
1173	0.05553908203
1174	0.05553836492
1175	0.05553767314
1176	0.05553701013
1177	0.05553627285
1178	0.05553557527
1179	0.05553496231
1180	0.05553416129
1181	0.05553383787
1182	0.05553345167
1183	0.05553328709
1184	0.05553251886
1185	0.05553192322
1186	0.05553137904
1187	0.0555308997
1188	0.05553025772
1189	0.05552986099
1190	0.05552943801
1191	0.05552876288
1192	0.05552821029
1193	0.05552759924
1194	0.05552716592
1195	0.055526544
1196	0.05552586554
1197	0.05552497968
1198	0.05552458278
1199	0.05552411821
1200	0.05552338415
1201	0.05552292217
1202	0.05552232797
1203	0.05552134658
1204	0.05552050979
1205	0.0555199038
1206	0.05551935514
1207	0.05551883439
1208	0.05551848442
1209	0.05551800677
1210	0.0555175363
1211	0.05551712927
1212	0.05551645703
1213	0.05551554413
1214	0.05551466052
1215	0.05551405268
1216	0.05551333586
1217	0.05551257063
1218	0.055511725
1219	0.05551145143
1220	0.05551082227
1221	0.05551050988
1222	0.05550973652
1223	0.05550911269
1224	0.05550833688
1225	0.05550767147
1226	0.05550718895
1227	0.05550669256
1228	0.05550590354
1229	0.05550542138
1230	0.05550499684
1231	0.05550452389
1232	0.05550368552
1233	0.05550281389
1234	0.05550226977
1235	0.05550180659
1236	0.05550129144
1237	0.05550074305
1238	0.05550036033
1239	0.05549950115
1240	0.05549855297
1241	0.05549790273
1242	0.05549764397
1243	0.05549708881
1244	0.05549626569
1245	0.05549559132
1246	0.05549477323
1247	0.05549396558
1248	0.05549325283
1249	0.05549259461
1250	0.05549176429
1251	0.05549106033
1252	0.05549078545
1253	0.05549002742
1254	0.05548923156
1255	0.05548864022
1256	0.05548791247
1257	0.05548758602
1258	0.05548721993
1259	0.05548645635
1260	0.05548591901
1261	0.05548534808
1262	0.05548461492
1263	0.05548416811
1264	0.05548359277
1265	0.05548296991
1266	0.05548228045
1267	0.05548161587
1268	0.05548103786
1269	0.05548067141
1270	0.05548002446
1271	0.05547962892
1272	0.05547906895
1273	0.05547848059
1274	0.05547804182
1275	0.05547771588
1276	0.05547715512
1277	0.05547669369
1278	0.0554763299
1279	0.0554759669
1280	0.05547542026
1281	0.05547462119
1282	0.05547405024
1283	0.05547371814
1284	0.05547308905
1285	0.05547268347
1286	0.05547201146
1287	0.05547128922
1288	0.05547106397
1289	0.05547048003
1290	0.05547015982
1291	0.05546984399
1292	0.05546924734
1293	0.05546854313
1294	0.05546793423
1295	0.05546728786
1296	0.05546637586
1297	0.05546582255
1298	0.05546537887
1299	0.05546470118
1300	0.05546368136
1301	0.05546341581
1302	0.05546312245
1303	0.05546264963
1304	0.05546205888
1305	0.05546175257
1306	0.05546146556
1307	0.05546102352
1308	0.05546039209
1309	0.0554595126
1310	0.05545888975
1311	0.05545789607
1312	0.05545700942
1313	0.05545654969
1314	0.0554562959
1315	0.05545591844
1316	0.05545519622
1317	0.05545433628
1318	0.05545357384
1319	0.05545327512
1320	0.05545249139
1321	0.05545188055
1322	0.05545144417
1323	0.05545099582
1324	0.05545069171
1325	0.05545005797
1326	0.05544936294
1327	0.0554490513
1328	0.05544821851
1329	0.05544758873
1330	0.05544680676
1331	0.0554464244
1332	0.05544581847
1333	0.05544563148
1334	0.05544492919
1335	0.05544460827
1336	0.05544391475
1337	0.05544315885
1338	0.05544276583
1339	0.05544255047
1340	0.05544195037
1341	0.0554413769
1342	0.0554408019
1343	0.05544007734
1344	0.05543967382
1345	0.05543942163
1346	0.05543907078
1347	0.05543890712
1348	0.05543856153
1349	0.05543796478
1350	0.05543745906
1351	0.05543689916
1352	0.05543651882
1353	0.05543590669
1354	0.05543539048
1355	0.05543508422
1356	0.0554344092
1357	0.05543356048
1358	0.05543303646
1359	0.05543278253
1360	0.0554325048
1361	0.05543201105
1362	0.0554312718
1363	0.05543078254
1364	0.05543034118
1365	0.0554297841
1366	0.05542904037
1367	0.05542845288
1368	0.05542784485
1369	0.05542738584
1370	0.05542672548
1371	0.0554261831
1372	0.05542535039
1373	0.05542481084
1374	0.05542427711
1375	0.05542402133
1376	0.05542347781
1377	0.05542283339
1378	0.05542258977
1379	0.05542225034
1380	0.05542159633
1381	0.05542102186
1382	0.05542073884
1383	0.05542000536
1384	0.05541951501
1385	0.05541883995
1386	0.05541852134
1387	0.05541758565
1388	0.05541697687
1389	0.05541664968
1390	0.05541614461
1391	0.05541531392
1392	0.05541464037
1393	0.05541423413
1394	0.05541367537
1395	0.05541310601
1396	0.05541250053
1397	0.05541189633
1398	0.05541149126
1399	0.05541099761
1400	0.05541060907
1401	0.05541012434
1402	0.05540952772
1403	0.05540906481
1404	0.05540876304
1405	0.0554081474
1406	0.05540783614
1407	0.05540710352
1408	0.05540645964
1409	0.05540591926
1410	0.05540510432
1411	0.05540470552
1412	0.05540413332
1413	0.0554037857
1414	0.05540340973
1415	0.05540250488
1416	0.05540184903
1417	0.05540144667
1418	0.05540039067
1419	0.05539985767
1420	0.05539955202
1421	0.05539896902
1422	0.05539839409
1423	0.05539770637
1424	0.055397215
1425	0.05539696172
1426	0.05539643374
1427	0.05539572098
1428	0.05539500526
1429	0.05539440878
1430	0.05539389941
1431	0.05539362818
1432	0.05539292136
1433	0.05539208573
1434	0.05539145733
1435	0.05539094316
1436	0.05539046826
1437	0.05538981932
1438	0.05538922534
1439	0.0553888666
1440	0.05538851856
1441	0.05538802275
1442	0.05538765337
1443	0.05538706773
1444	0.05538643905
1445	0.05538583595
1446	0.0553849382
1447	0.05538455895
1448	0.05538415523
1449	0.05538358036
1450	0.05538313346
1451	0.05538268294
1452	0.05538201711
1453	0.05538131893
1454	0.0553807878
1455	0.05538019161
1456	0.05537964789
1457	0.05537950832
1458	0.05537896948
1459	0.05537873381
1460	0.05537788425
1461	0.05537695828
1462	0.05537627277
1463	0.05537558313
1464	0.05537518477
1465	0.05537452298
1466	0.05537420681
1467	0.05537372132
1468	0.05537327359
1469	0.0553727376
1470	0.05537217994
1471	0.05537165033
1472	0.05537143059
1473	0.05537093736
1474	0.05537021803
1475	0.05536906166
1476	0.05536835157
1477	0.05536777383
1478	0.05536727851
1479	0.05536650926
1480	0.05536586049
1481	0.05536524652
1482	0.05536440677
1483	0.05536384941
1484	0.05536320967
1485	0.05536268119
1486	0.05536199353
1487	0.05536147683
1488	0.05536107576
1489	0.05536050678
1490	0.05536026426
1491	0.05535970192
1492	0.05535888044
1493	0.05535821375
1494	0.0553575222
1495	0.05535685901
1496	0.05535659401
1497	0.05535589911
1498	0.05535551015
1499	0.05535493207
